step,scenario_id,ppl,diversity,alive,culled,byzantine,converged,energy_cost,fpga_lut,fpga_bram,fpga_cost_norm,seed_rate,kill_rate,ntp_weight,jepa_weight,nca_weight,quantum_superposition,quantum_coherence,quantum_interference,quantum_collapse_prob
81,S17,17.573,0.937,80,0,0,1,1968000.00,15000,90,0.250,0.000,400.0,0.50,0.30,0.20,0.937,0.000,0.937,0.063
82,S17,17.522,0.937,80,0,0,1,1992000.00,15000,90,0.250,0.000,400.0,0.50,0.30,0.20,0.937,0.000,0.937,0.063
83,S17,17.472,0.937,80,0,0,1,2016000.00,15000,90,0.250,0.000,400.0,0.50,0.30,0.20,0.937,0.000,0.937,0.063
84,S17,17.423,0.937,80,0,0,1,2040000.00,15000,90,0.250,0.000,400.0,0.50,0.30,0.20,0.937,0.000,0.937,0.063
85,S17,17.375,0.937,80,0,0,1,2064000.00,15000,90,0.250,0.000,400.0,0.50,0.30,0.20,0.937,0.000,0.937,0.063
86,S17,17.327,0.937,80,0,0,1,2088000.00,15000,90,0.250,0.000,400.0,0.50,0.30,0.20,0.937,0.000,0.937,0.063
87,S17,17.280,0.937,80,0,0,1,2112000.00,15000,90,0.250,0.000,400.0,0.50,0.30,0.20,0.937,0.000,0.937,0.063
88,S17,17.234,0.937,80,0,0,1,2136000.00,15000,90,0.250,0.000,400.0,0.50,0.30,0.20,0.937,0.000,0.937,0.063
89,S17,17.188,0.937,80,0,0,1,2160000.00,15000,90,0.250,0.000,400.0,0.50,0.30,0.20,0.937,0.000,0.937,0.063
90,S17,17.143,0.937,80,0,0,1,2184000.00,15000,90,0.250,0.000,400.0,0.50,0.30,0.20,0.937,0.000,0.937,0.063
91,S17,17.099,0.937,80,0,0,1,2208000.00,15000,90,0.250,0.000,400.0,0.50,0.30,0.20,0.937,0.000,0.937,0.063
92,S17,17.056,0.937,80,0,0,1,2232000.00,15000,90,0.250,0.000,400.0,0.50,0.30,0.20,0.937,0.000,0.937,0.063
93,S17,17.013,0.937,80,0,0,1,2256000.00,15000,90,0.250,0.000,400.0,0.50,0.30,0.20,0.937,0.000,0.937,0.063
94,S17,16.971,0.937,80,0,0,1,2280000.00,15000,90,0.250,0.000,400.0,0.50,0.30,0.20,0.937,0.000,0.937,0.063
95,S17,16.929,0.937,80,0,0,1,2304000.00,15000,90,0.250,0.000,400.0,0.50,0.30,0.20,0.937,0.000,0.937,0.063
96,S17,16.888,0.937,80,0,0,1,2328000.00,15000,90,0.250,0.000,400.0,0.50,0.30,0.20,0.937,0.000,0.937,0.063
97,S17,16.848,0.937,80,0,0,1,2352000.00,15000,90,0.250,0.000,400.0,0.50,0.30,0.20,0.937,0.000,0.937,0.063
98,S17,16.808,0.937,80,0,0,1,2376000.00,15000,90,0.250,0.000,400.0,0.50,0.30,0.20,0.937,0.000,0.937,0.063
99,S17,16.768,0.937,80,0,0,1,2400000.00,15000,90,0.250,0.000,400.0,0.50,0.30,0.20,0.937,0.000,0.937,0.063
0,S18,650.934,0.984,120,0,0,1,48000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
1,S18,63.420,0.984,120,0,0,1,96000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
2,S18,51.036,0.984,120,0,0,1,144000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
3,S18,45.069,0.984,120,0,0,1,192000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
4,S18,41.321,0.984,120,0,0,1,240000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
5,S18,38.662,0.984,120,0,0,1,288000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
6,S18,36.639,0.984,120,0,0,1,336000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
7,S18,35.026,0.984,120,0,0,1,384000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
8,S18,33.698,0.984,120,0,0,1,432000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
9,S18,32.577,0.984,120,0,0,1,480000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
10,S18,31.285,0.981,120,0,0,1,528000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
11,S18,30.707,0.981,119,0,0,1,576000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
12,S18,29.964,0.981,119,0,0,1,624000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
13,S18,29.300,0.981,119,0,0,1,672000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
14,S18,28.701,0.981,119,0,0,1,720000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
15,S18,28.158,0.981,119,0,0,1,768000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
16,S18,27.661,0.981,119,0,0,1,816000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
17,S18,27.205,0.981,119,0,0,1,864000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
18,S18,26.783,0.981,119,0,0,1,912000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
19,S18,26.392,0.981,119,0,0,1,960000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
20,S18,26.028,0.981,119,0,0,1,1008000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
21,S18,25.687,0.981,119,0,0,1,1056000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
22,S18,25.368,0.981,119,0,0,1,1104000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
23,S18,25.068,0.981,119,0,0,1,1152000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
24,S18,24.785,0.981,119,0,0,1,1200000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
25,S18,24.517,0.981,119,0,0,1,1248000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
26,S18,24.264,0.981,119,0,0,1,1296000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
27,S18,24.023,0.981,119,0,0,1,1344000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
28,S18,23.794,0.981,119,0,0,1,1392000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
29,S18,23.576,0.981,119,0,0,1,1440000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
30,S18,23.368,0.981,119,0,0,1,1488000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
31,S18,23.169,0.981,119,0,0,1,1536000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
32,S18,22.978,0.981,119,0,0,1,1584000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
33,S18,22.795,0.981,119,0,0,1,1632000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
34,S18,22.620,0.981,119,0,0,1,1680000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
35,S18,22.451,0.981,119,0,0,1,1728000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
36,S18,22.289,0.981,119,0,0,1,1776000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
37,S18,22.133,0.981,119,0,0,1,1824000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
38,S18,21.982,0.981,119,0,0,1,1872000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
39,S18,21.837,0.981,119,0,0,1,1920000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
40,S18,21.697,0.981,119,0,0,1,1968000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
41,S18,21.561,0.981,119,0,0,1,2016000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
42,S18,21.430,0.981,119,0,0,1,2064000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
43,S18,21.302,0.981,119,0,0,1,2112000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
44,S18,21.179,0.981,119,0,0,1,2160000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
45,S18,21.060,0.981,119,0,0,1,2208000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
46,S18,20.944,0.981,119,0,0,1,2256000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
47,S18,20.831,0.981,119,0,0,1,2304000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
48,S18,20.722,0.981,119,0,0,1,2352000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
49,S18,20.615,0.981,119,0,0,1,2400000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
50,S18,20.512,0.981,119,0,0,1,2448000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
51,S18,20.411,0.981,119,0,0,1,2496000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
52,S18,20.313,0.981,119,0,0,1,2544000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
53,S18,20.217,0.981,119,0,0,1,2592000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
54,S18,20.124,0.981,119,0,0,1,2640000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
55,S18,20.033,0.981,119,0,0,1,2688000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
56,S18,19.944,0.981,119,0,0,1,2736000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
57,S18,19.858,0.981,119,0,0,1,2784000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
58,S18,19.773,0.981,119,0,0,1,2832000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
59,S18,19.690,0.981,119,0,0,1,2880000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
60,S18,19.610,0.981,119,0,0,1,2928000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
61,S18,19.531,0.981,119,0,0,1,2976000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
62,S18,19.453,0.981,119,0,0,1,3024000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
63,S18,19.378,0.981,119,0,0,1,3072000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
64,S18,19.304,0.981,119,0,0,1,3120000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
65,S18,19.232,0.981,119,0,0,1,3168000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
66,S18,19.161,0.981,119,0,0,1,3216000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
67,S18,19.091,0.981,119,0,0,1,3264000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
68,S18,19.023,0.981,119,0,0,1,3312000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
69,S18,18.956,0.981,119,0,0,1,3360000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
70,S18,18.891,0.981,119,0,0,1,3408000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
71,S18,18.827,0.981,119,0,0,1,3456000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
72,S18,18.764,0.981,119,0,0,1,3504000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
73,S18,18.702,0.981,119,0,0,1,3552000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
74,S18,18.641,0.981,119,0,0,1,3600000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
75,S18,18.581,0.981,119,0,0,1,3648000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
76,S18,18.523,0.981,119,0,0,1,3696000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
77,S18,18.465,0.981,119,0,0,1,3744000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
78,S18,18.409,0.981,119,0,0,1,3792000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
79,S18,18.353,0.981,119,0,0,1,3840000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
80,S18,18.299,0.981,119,0,0,1,3888000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
81,S18,18.245,0.981,119,0,0,1,3936000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
82,S18,18.192,0.981,119,0,0,1,3984000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
83,S18,18.140,0.981,119,0,0,1,4032000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
84,S18,18.089,0.981,119,0,0,1,4080000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
85,S18,18.039,0.981,119,0,0,1,4128000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
86,S18,17.989,0.981,119,0,0,1,4176000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
87,S18,17.941,0.981,119,0,0,1,4224000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
88,S18,17.893,0.981,119,0,0,1,4272000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
89,S18,17.845,0.981,119,0,0,1,4320000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
90,S18,17.799,0.981,119,0,0,1,4368000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
91,S18,17.753,0.981,119,0,0,1,4416000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
92,S18,17.708,0.981,119,0,0,1,4464000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
93,S18,17.663,0.981,119,0,0,1,4512000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
94,S18,17.619,0.981,119,0,0,1,4560000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
95,S18,17.576,0.981,119,0,0,1,4608000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
96,S18,17.534,0.981,119,0,0,1,4656000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
97,S18,17.491,0.981,119,0,0,1,4704000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
98,S18,17.450,0.981,119,0,0,1,4752000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
99,S18,17.409,0.981,119,0,0,1,4800000.00,18000,120,0.300,0.020,400.0,0.60,0.25,0.15,0.983,0.000,0.958,0.017
0,S19,544.968,0.516,50,0,0,1,10000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
1,S19,53.096,0.516,50,0,0,1,20000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
2,S19,42.728,0.516,50,0,0,1,30000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
3,S19,37.732,0.516,50,0,0,1,40000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
4,S19,34.594,0.516,50,0,0,1,50000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
5,S19,32.368,0.516,50,0,0,1,60000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
6,S19,30.674,0.516,50,0,0,1,70000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
7,S19,29.324,0.516,50,0,0,1,80000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
8,S19,28.212,0.516,50,0,0,1,90000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
9,S19,27.273,0.516,50,0,0,1,100000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
10,S19,26.466,0.516,50,0,0,1,110000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
11,S19,25.760,0.516,50,0,0,1,120000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
12,S19,25.137,0.516,50,0,0,1,130000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
13,S19,24.580,0.516,50,0,0,1,140000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
14,S19,24.077,0.516,50,0,0,1,150000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
15,S19,23.622,0.516,50,0,0,1,160000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
16,S19,23.205,0.516,50,0,0,1,170000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
17,S19,22.822,0.516,50,0,0,1,180000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
18,S19,22.468,0.516,50,0,0,1,190000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
19,S19,22.140,0.516,50,0,0,1,200000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
20,S19,21.835,0.516,50,0,0,1,210000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
21,S19,21.549,0.516,50,0,0,1,220000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
22,S19,21.281,0.516,50,0,0,1,230000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
23,S19,21.030,0.516,50,0,0,1,240000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
24,S19,20.792,0.516,50,0,0,1,250000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
25,S19,20.568,0.516,50,0,0,1,260000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
26,S19,20.355,0.516,50,0,0,1,270000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
27,S19,20.153,0.516,50,0,0,1,280000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
28,S19,19.961,0.516,50,0,0,1,290000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
29,S19,19.778,0.516,50,0,0,1,300000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
30,S19,19.603,0.516,50,0,0,1,310000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
31,S19,19.436,0.516,50,0,0,1,320000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
32,S19,19.276,0.516,50,0,0,1,330000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
33,S19,19.123,0.516,50,0,0,1,340000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
34,S19,18.976,0.516,50,0,0,1,350000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
35,S19,18.835,0.516,50,0,0,1,360000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
36,S19,18.699,0.516,50,0,0,1,370000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
37,S19,18.568,0.516,50,0,0,1,380000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
38,S19,18.441,0.516,50,0,0,1,390000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
39,S19,18.319,0.516,50,0,0,1,400000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
40,S19,18.201,0.516,50,0,0,1,410000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
41,S19,18.088,0.516,50,0,0,1,420000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
42,S19,17.977,0.516,50,0,0,1,430000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
43,S19,17.871,0.516,50,0,0,1,440000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
44,S19,17.767,0.516,50,0,0,1,450000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
45,S19,17.667,0.516,50,0,0,1,460000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
46,S19,17.570,0.516,50,0,0,1,470000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
47,S19,17.475,0.516,50,0,0,1,480000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
48,S19,17.383,0.516,50,0,0,1,490000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
49,S19,17.294,0.516,50,0,0,1,500000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
50,S19,17.207,0.516,50,0,0,1,510000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
51,S19,17.123,0.516,50,0,0,1,520000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
52,S19,17.040,0.516,50,0,0,1,530000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
53,S19,16.960,0.516,50,0,0,1,540000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
54,S19,16.882,0.516,50,0,0,1,550000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
55,S19,16.806,0.516,50,0,0,1,560000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
56,S19,16.731,0.516,50,0,0,1,570000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
57,S19,16.659,0.516,50,0,0,1,580000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
58,S19,16.588,0.516,50,0,0,1,590000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
59,S19,16.518,0.516,50,0,0,1,600000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
60,S19,16.451,0.516,50,0,0,1,610000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
61,S19,16.384,0.516,50,0,0,1,620000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
62,S19,16.320,0.516,50,0,0,1,630000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
63,S19,16.256,0.516,50,0,0,1,640000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
64,S19,16.194,0.516,50,0,0,1,650000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
65,S19,16.133,0.516,50,0,0,1,660000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
66,S19,16.074,0.516,50,0,0,1,670000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
67,S19,16.016,0.516,50,0,0,1,680000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
68,S19,15.958,0.516,50,0,0,1,690000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
69,S19,15.902,0.516,50,0,0,1,700000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
70,S19,15.848,0.516,50,0,0,1,710000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
71,S19,15.794,0.516,50,0,0,1,720000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
72,S19,15.741,0.516,50,0,0,1,730000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
73,S19,15.689,0.516,50,0,0,1,740000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
74,S19,15.638,0.516,50,0,0,1,750000.00,12000,50,0.150,0.020,400.0,0.80,0.00,0.00,0.516,0.000,0.516,0.484
